super_opeid_x,college_name,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,type_x,tier_x,iclevel_x,region_x,multi_x,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
1154,San Francisco State University,8446,855,1119,1458,1856,3158,0.0022496,0.0023392,0.0008937,0.0006859,0.002694,0.0031666,0.0001102,36,201,1.0,5,1.0,4.0,False,1854.666666666667,0.61682242,0.43866751,0.034955118,0.0014409326,119248.8324889917,87200,0.6217679571411234,0.1007141,0.1448714,0.17714226,0.21853304,0.35873926,0.19124156,0.079093657,0.012867942,0.0014646355,0.63048476,50721.37696014558,45800,50400,0.1079066,0.11723424,0.12191962,0.14777568,0.23455915,0.37851137,0.20265935,0.099227868,0.011831917,0.61682105,0.6141693,0.62565923,0.64220113,0.63615495,0.13362786,0.1200316,0.15784752,0.24142039,0.34707272,0.11467791,0.13390891,0.17727144,0.24625109,0.32789069,0.12171987,0.11557689,0.13839577,0.26279196,0.36151549,0.10204015,0.12635294,0.14809915,0.23116443,0.39234334,0.12070495,0.1180393,0.1374713,0.21603806,0.40774637,0.014307158,0.0,0.0091409888,0.013084309,0.016480982,0.40016893,0.41746885,0.41720173,0.44401667,0.46537751,0.0,False,True,4,3559.3145,5672.4453,False,False,26156,26826.0,6468.0,1822.0,0.4549536067045795,0.3786913723219456,9147.0,69071.0078023407,990.0,980.0,9900.0,0.36210001,46900.0,324.00195,167714165.0,101977680.0,0.3287994,0.060594156,0.13066536,0.060594156,17.807875,26.385754,4.1384501,10.007524,2.9345372,9.6563835,29.069477,0.0
1155,San Jose State University,9577,1213,1158,1455,2026,3725,0.0061606,0.004122,0.0025907,0.0061856,0.0064166,0.0077852,0.0006268,127,376,1.0,5,1.0,4.0,False,2182.333333333334,0.50756073,0.508681,0.054279134,0.0021413737,115874.4906851421,91700,0.629639311575682,0.11658612,0.12621865,0.15779966,0.21232422,0.38707143,0.20645422,0.08689893,0.0096155321,0.0015393354,0.69880325,64343.15491112341,56500,60500,0.081527822,0.090116784,0.088423923,0.10950603,0.20251164,0.50944173,0.31110179,0.16899674,0.020956475,0.67573613,0.68417269,0.68998009,0.71868718,0.70321155,0.11267206,0.099161945,0.098776378,0.22381845,0.46557117,0.10717706,0.072844394,0.13359517,0.20797046,0.4784129,0.094084978,0.085861914,0.12061369,0.20688808,0.49255133,0.069688223,0.08360251,0.11011904,0.20174825,0.53484195,0.087348118,0.093959071,0.10001807,0.19294849,0.52572626,0.018367313,0.019372828,0.017408468,0.02372464,0.022180719,0.45954481,0.47027239,0.47515959,0.51941228,0.54378456,0.0,False,True,4,4871.2554,5421.9053,False,False,25862,26698.0,7323.0,1857.0,0.4809061488673139,0.3602324080051646,9155.0,70120.13981358189,1040.0,995.0,9571.0,0.3653,54600.0,1260.3961,175775146.0,125573168.0,0.3998841,0.043117184,0.14992033,0.041330695,11.248736,28.109201,7.8361983,3.2608695,5.1820021,23.053589,21.309402,0.0
1348,Colorado School Of Mines,2433,85,202,405,595,1146,0.0435676,0.0470588,0.0247525,0.0493827,0.0369748,0.047993,0.0008104,246,1114,1.0,3,1.0,4.0,False,512.0,0.25325522,0.69109714,0.024911636,0.0025584963,138417.3189798991,111500,0.7278566098539159,0.038899351,0.071553119,0.15060279,0.24013722,0.49880755,0.282107,0.14269727,0.014936082,0.00078995392,0.80051935,94103.60995483398,81500,83800,0.061551567,0.066972658,0.039812557,0.066730112,0.11469568,0.71178901,0.54258841,0.33117864,0.098012276,0.78221583,0.7475751,0.78674042,0.80720204,0.81048447,0.074867673,0.049629133,0.11210798,0.12298258,0.64041263,0.13519281,0.045494959,0.075619683,0.088998705,0.65469384,0.06401588,0.029453715,0.10028355,0.13935219,0.66689467,0.049262747,0.024048973,0.080403902,0.14163016,0.70465428,0.065989584,0.048948422,0.045202617,0.097324327,0.742535,0.065772213,0.091249749,0.069111928,0.083505474,0.11720624,0.66125935,0.68947923,0.65229762,0.63919258,0.73035872,0.0,False,True,2,8241.7607,11231.313,False,False,4291,3738.0,16918.0,5412.0,0.6968911917098446,0.5852782764811492,10579.0,73708.7843137255,1315.0,1240.0,19966.0,0.6257,74700.0,4536.2134,59043864.0,32802280.0,0.053145759,0.012114107,0.065259866,0.043376319,0.0,0.0,0.0,0.0,0.0,96.565651,3.4343433,0.0
1350,Colorado State University,19202,648,1565,2629,4465,9895,0.0055723,0.0030864,0.0057508,0.0072271,0.0049272,0.0055584,0.0002616,212,1749,1.0,5,1.0,4.0,False,3939.0,0.52779895,0.62975681,0.011196307,0.00024979073,167637.0132171871,115400,0.7422638024292774,0.031607941,0.073101088,0.13832285,0.23086205,0.52610612,0.31739771,0.17442866,0.035559274,0.0030654771,0.64395463,54350.63888029428,45800,49500,0.091556922,0.1011931,0.11561044,0.15121263,0.24788734,0.38409656,0.21373734,0.11212688,0.0215372,0.61958027,0.6205073,0.62055117,0.64749289,0.65327746,0.10391957,0.14419521,0.16274363,0.2349171,0.3542245,0.12225024,0.12212526,0.16181828,0.23641959,0.35738665,0.10918079,0.13531356,0.16779207,0.25253066,0.33518296,0.09632273,0.10875549,0.15590708,0.2626197,0.37639496,0.098140523,0.11081559,0.14262719,0.24257442,0.4058423,0.0079027843,0.015989186,0.015092034,0.014261525,0.028014431,0.58893877,0.57026881,0.61752629,0.6403237,0.63905346,0.0,False,True,4,5273.0063,7785.4307,False,False,23548,26807.0,9897.0,3133.0,0.6383272058823529,0.6311688311688312,8869.0,71181.66595289079,1140.0,1110.0,9898.0,0.22570001,44300.0,7002.8994,222631094.0,139839008.0,0.027450791,0.017946739,0.057265535,0.0086839059,10.218172,25.241646,2.8721347,9.1687374,1.4084507,35.376968,15.713891,0.0
1417,University Of Connecticut,16144,701,1286,2198,4150,7809,0.0058845,0.0014265,0.0031104,0.0068244,0.0045783,0.0071712,0.0001111,194,2181,1.0,3,1.0,1.0,False,3297.0,0.54140127,0.59301078,0.017135376,0.00081910024,140206.5862289582,110300,0.7249172143393322,0.036613487,0.078227118,0.13606982,0.25024489,0.49884468,0.27286658,0.11462477,0.013716867,0.00093181187,0.71611166,67043.8617777525,56700,60000,0.067316309,0.074682295,0.079019561,0.10123381,0.23119001,0.51387429,0.29833701,0.16079386,0.026794376,0.66745579,0.69450921,0.70549774,0.71134526,0.72835666,0.10788852,0.11479725,0.14456204,0.16474502,0.46800721,0.085011758,0.088777833,0.11378486,0.23590904,0.47651657,0.076992467,0.081948161,0.11799695,0.22413051,0.49893188,0.072546244,0.082065433,0.094569638,0.25611821,0.49470043,0.071066655,0.07253655,0.094856046,0.22474724,0.53679353,0.022371544,0.013823755,0.017954569,0.022694778,0.033620801,0.50100797,0.52058202,0.56052828,0.59061116,0.62118548,0.0,False,True,2,8415.4512,18343.697,False,True,22595,22935.0,12288.227,5444.8438,0.7518282613824016,0.6322222222222222,11955.964,81242.62976085031,1192.2876,1114.6174,11218.562,0.48217809,53900.0,12170.087,445599913.0,255929792.0,0.059405081,0.050182141,0.049146317,0.010648364,8.5948544,17.698614,6.1916881,8.2273111,0.0,14.814816,24.2013,0.0
1489,Florida State University,26293,1769,3279,4572,6057,10616,0.0025482,0.0033917,0.0018298,0.0019685,0.0028067,0.0027317,0.0001166,101,195,1.0,5,1.0,3.0,False,5337.0,0.582537,0.56862932,0.021649536,0.0004921162,139113.5195285663,100500,0.6822274557305681,0.063315511,0.10973342,0.15974638,0.22803575,0.4391689,0.25467047,0.13339213,0.023159029,0.0016516189,0.65130919,55925.90263090609,46400,49900,0.092430562,0.10241307,0.10844484,0.13436908,0.26418298,0.39059001,0.22006972,0.11634572,0.021477804,0.6245656,0.63305116,0.63309127,0.64474833,0.66976029,0.11035982,0.12176669,0.15772645,0.26821595,0.34193099,0.11116102,0.11014697,0.1501562,0.2973344,0.3312014,0.10532153,0.11401535,0.15744182,0.27390668,0.34931469,0.099732295,0.11340682,0.13831244,0.27902666,0.36952174,0.099415585,0.10149618,0.11661674,0.2440737,0.43839779,0.0077724429,0.014841534,0.014856323,0.020181216,0.028193692,0.45681682,0.48759764,0.54135102,0.58198076,0.60798639,0.0,False,True,3,4481.3604,7795.9292,False,False,32528,33971.0,6507.0,2378.0,0.7688277668631304,0.6326581645411353,9706.0,65750.99169741698,1205.0,1165.0,11542.0,0.43189999,44000.0,9681.2451,305349091.0,169677584.0,0.027164057,0.12253433,0.077088192,0.010473335,10.814116,27.935011,4.7344513,8.4381552,7.7568135,7.8965759,32.424877,0.0
1535,University Of Florida,30731,2024,3390,4691,6999,13627,0.0085256,0.0059289,0.0076696,0.0074611,0.009287,0.0090996,0.0002429,365,416,1.0,3,1.0,3.0,False,6627.0,0.55907649,0.6054576,0.026087113,0.002116537,148204.8040850875,106100,0.6985740837937635,0.060965687,0.10196923,0.14784411,0.21546605,0.47375494,0.28928769,0.15833993,0.027280813,0.0012943649,0.70130485,71790.4289648408,56700,61700,0.087273002,0.095850438,0.087862715,0.10051603,0.20683217,0.50893867,0.33464605,0.20060854,0.049404506,0.65631211,0.68727833,0.69132054,0.69938886,0.7141009,0.12037212,0.09973716,0.12085684,0.23113564,0.42789829,0.082082786,0.10217255,0.12671886,0.23589306,0.45313275,0.093851753,0.091688536,0.1163139,0.22343439,0.47471148,0.092962682,0.087682247,0.10911147,0.2110876,0.49915597,0.097595215,0.082142815,0.083419383,0.19033329,0.54650933,0.034716856,0.037490457,0.04042878,0.043847997,0.059187111,0.49429557,0.53868192,0.58011085,0.61543161,0.63750887,0.0,False,True,2,9093.541,13805.161,False,True,33168,45114.0,6313.0,2256.0,0.8653726708074534,0.7667762521755945,10498.0,71108.54091193005,1265.0,1220.0,8111.0,0.5345,51300.0,14366.892,671709000.0,425236992.0,0.067013465,0.080966949,0.10706855,0.012331701,7.159668,19.658121,6.4040627,9.079648,1.981915,26.916883,28.799704,0.0
1537,University Of South Florida,18588,1959,3285,4054,4477,4813,0.0041425,0.006636,0.0027397,0.0032067,0.0046906,0.0043632,4.33e-05,88,31,1.0,5,1.0,3.0,False,3498.666666666667,0.59622711,0.55096859,0.027492894,0.001806843,105616.1989068752,80500,0.605250257385395,0.095504478,0.1560462,0.19848174,0.24143034,0.30853721,0.15350923,0.077116095,0.011796471,0.00068361248,0.62092274,48232.45131776391,42400,45400,0.10033444,0.11081026,0.11663096,0.16015536,0.2932899,0.31911349,0.15518785,0.080126889,0.014526786,0.59626025,0.60903478,0.6156444,0.62831503,0.63218045,0.12428747,0.14075762,0.18184538,0.2652393,0.2878702,0.10652642,0.13067938,0.17471646,0.30346069,0.28461704,0.11204121,0.11686645,0.16253009,0.30568439,0.30287787,0.10617944,0.10680927,0.16074222,0.30848634,0.31778267,0.11163688,0.1095916,0.14409013,0.27696416,0.35771728,0.018918935,0.01282122,0.008472044,0.012264594,0.019695031,0.44090644,0.50921142,0.52709132,0.59498096,0.58707696,0.0,False,True,3,5519.5801,6592.2241,False,False,36853,35561.0,6307.0811,2388.0,0.6204471238382316,0.4588285229202037,8064.1348,54990.67266495287,1158.1244,1045.0,6919.5879,0.55392766,41700.0,6586.5186,316365647.0,210301984.0,0.056054629,0.11123284,0.10064271,0.015520012,8.6150713,22.790224,3.2586558,9.4908352,5.5397148,14.765783,35.539715,0.0
1569,Georgia Institute Of Technology,9706,386,675,1071,1897,5677,0.0381208,0.0181347,0.0311111,0.0392157,0.0369004,0.0405144,0.0018327,666,1348,1.0,3,1.0,3.0,False,2185.333333333334,0.29301402,0.63464087,0.018577013,0.0015436449,173282.7882045073,126000,0.7626237552328907,0.032330997,0.069793746,0.1110283,0.20050474,0.58634228,0.37228882,0.20501772,0.032896768,0.0024390279,0.78759992,93211.19130257588,78900,83100,0.06726969,0.07133162,0.050478578,0.058506228,0.12688598,0.69279766,0.51960742,0.31567729,0.068041913,0.71109796,0.75580037,0.76932091,0.78041184,0.80152267,0.11830033,0.098659448,0.03603616,0.17241578,0.5745883,0.076763086,0.049755149,0.10526808,0.12472405,0.64348966,0.087025777,0.059880402,0.05764607,0.12583478,0.669613,0.075422682,0.045267582,0.063053474,0.14495431,0.67130196,0.063724458,0.047909625,0.052786957,0.11865323,0.71692574,0.047745045,0.050277743,0.069792598,0.054728266,0.075496808,0.54356503,0.55879235,0.60388911,0.62655437,0.65727949,0.0,False,True,2,9964.71,12488.243,False,False,14558,14805.0,11394.0,3308.0,0.8218916857360792,0.6783018867924528,11230.0,87784.71352785146,1400.0,1335.0,7364.0,0.45070001,74000.0,4747.3726,237927330.0,151023072.0,0.13113075,0.084969752,0.028106095,0.045602605,1.5786877,13.46818,0.0,0.88801181,0.0,80.019737,4.0453873,0.0
1572,Georgia Southern University,12407,1115,1727,2263,3022,4280,0.002015,0.0026906,0.0023162,0.0008838,0.0013236,0.0028037,0.0001621,57,36,1.0,5,1.0,3.0,False,2591.666666666667,0.51575565,0.543338,0.016830379,0.000247085,108631.1199507637,88100,0.6325033651440857,0.086741522,0.1332307,0.18108703,0.25031221,0.34862846,0.17002934,0.072684869,0.0091389725,0.0006505042,0.60933268,44646.65927451768,40500,43600,0.093816303,0.10096179,0.12098597,0.18996041,0.30783626,0.2802555,0.12695374,0.055629622,0.0075084832,0.55677718,0.57522482,0.60990626,0.61282647,0.63263726,0.11532848,0.16580117,0.23692268,0.2879186,0.19402909,0.10482201,0.1561176,0.21507333,0.30865929,0.21532781,0.086832292,0.12342046,0.2149076,0.30006179,0.27477789,0.1041129,0.11246172,0.17911021,0.32442808,0.27988711,0.10098881,0.10126563,0.16351092,0.30460298,0.32963166,0.0028485204,0.0019895178,0.0036928006,0.0089584533,0.011717932,0.35711211,0.4145321,0.50366271,0.59404069,0.62310088,0.0,False,True,3,3910.0598,5151.5449,False,False,17904,14184.0,6170.0,2500.0,0.5046235138705416,0.3630895853118075,6217.0,52564.064,1105.0,1005.0,13532.0,0.47999999,39300.0,147.28236,101153347.0,57817168.0,0.011148008,0.28225806,0.010199241,0.012808349,4.7388263,33.656437,4.3618741,10.500808,3.8772213,11.739365,29.833065,1.2924072
1577,Kennesaw State University,7893,456,834,1359,2145,3099,0.0013936,0.002193,0.001199,0.0,0.0004662,0.0025815,6.17e-06,11,5,1.0,5,1.0,3.0,False,1581.333333333333,0.59569985,0.61514676,0.011789772,0.00041766476,117402.3433531171,99900,0.6858885321910625,0.049236793,0.095413469,0.16891144,0.27586126,0.410577,0.19794738,0.082836464,0.0086373137,0.00020805617,0.56603056,40928.10581375817,36600,41200,0.12873417,0.1424073,0.15292041,0.18423867,0.27025533,0.25017828,0.11618999,0.057743579,0.0086627994,0.53203505,0.57770711,0.5457682,0.57289767,0.57111597,0.16676153,0.18444318,0.21875305,0.19059177,0.23945044,0.13256076,0.13352555,0.19434956,0.3032496,0.23631452,0.16040033,0.17846924,0.16868405,0.26664406,0.22580233,0.14299493,0.13724817,0.1884488,0.2990362,0.23227188,0.13397779,0.15366651,0.18132046,0.25428942,0.27674586,0.0084827775,0.013186272,0.0087040421,0.0076002004,0.0083301645,0.55530024,0.57421398,0.59921652,0.62474358,0.63194168,0.0,False,True,4,3387.636,4792.5654,False,False,22621,13360.0,5914.0,2350.0,0.4252832861189802,0.2657689581856839,6252.0,57243.48638132296,1080.0,1025.0,13046.0,0.4346,41300.0,118.6372,139192333.0,63647884.0,0.025966436,0.085079737,0.022459714,0.028721716,5.2501545,31.562693,3.3353922,1.8529956,4.8177886,12.723904,40.457073,0.0
1598,University Of Georgia,22962,775,1506,2553,4570,13558,0.0029614,0.0012903,0.000664,0.0031336,0.0028446,0.0033191,0.0001183,81,136,1.0,3,1.0,3.0,False,4793.0,0.58411574,0.65955752,0.01061404,0.0010381811,191466.4122233379,127400,0.7700105472933857,0.030116081,0.063871391,0.11046272,0.2014128,0.59413707,0.38598204,0.22195308,0.044124398,0.0034615651,0.6663087,63774.0779924282,49900,54300,0.10163322,0.11017156,0.099954233,0.12100516,0.23675688,0.43211222,0.26861599,0.16569178,0.042742815,0.6078459,0.64071453,0.6500504,0.65641958,0.67839861,0.12131568,0.14075528,0.1476943,0.2377971,0.35243765,0.10546821,0.11743572,0.14692709,0.26495665,0.36521232,0.1145921,0.1025927,0.13292968,0.26918209,0.38070342,0.10489225,0.10776252,0.12917511,0.27542871,0.38274142,0.1110801,0.092869192,0.11187899,0.21453427,0.46963742,0.034472652,0.024156129,0.032728482,0.031670164,0.050775647,0.48424742,0.55718809,0.63180548,0.64375889,0.68996418,0.0,False,True,2,5148.1807,7629.7666,False,True,26278,31288.0,10836.0,3276.0,0.8314438502673798,0.7033505856714791,9015.0,70378.26519976837,1235.0,1230.0,8004.0,0.43920001,46500.0,1032.8306,257917976.0,166832592.0,0.032874901,0.058852684,0.014455045,0.010655433,12.738853,28.292583,3.8627491,1.5820835,2.6915965,18.491884,32.340252,0.0
1616,Boise State University,11375,922,1863,2684,3056,2850,0.0024615,0.0,0.0032206,0.0018629,0.0026178,0.0031579,0.0002489,46,63,1.0,5,1.0,4.0,False,2367.666666666667,0.52977616,0.62344468,0.012776014,0.00042857608,94480.98081686436,77100,0.5971794211409653,0.074792609,0.1560737,0.23701686,0.2801418,0.25197503,0.11098078,0.048368029,0.0062516113,0.00040879607,0.53644258,38199.34834422955,31900,36100,0.12751397,0.14170159,0.17971253,0.23047018,0.24140969,0.20670602,0.091532573,0.045165777,0.0074787778,0.50496978,0.51914507,0.52121657,0.55492687,0.55027014,0.16778181,0.19362152,0.24175434,0.22602302,0.17081921,0.15568686,0.18804893,0.25851178,0.22206306,0.1756894,0.15440011,0.18864907,0.23376538,0.23316428,0.19002122,0.11928043,0.17094605,0.22892644,0.25828272,0.22256438,0.13828065,0.17176081,0.20836845,0.24695691,0.23463318,0.0057301931,0.0062974957,0.00880438,0.0078935754,0.0070214146,0.56750512,0.60794228,0.614829,0.65061295,0.62755024,0.0,False,True,5,3627.4741,4604.4639,False,False,19026,16287.0,6641.0,2450.0,0.4122216468151217,0.311587147030185,6905.0,53350.95564516129,1025.0,1005.0,11769.0,0.2234,35300.0,2584.8752,96220891.0,64031592.0,0.02195717,0.01063974,0.0466251,0.01206289,7.944644,19.733471,17.375706,5.0230651,4.7155304,12.250128,25.371605,7.5858536
1626,University Of Idaho,7673,506,1018,1614,2145,2390,0.007559,0.0098814,0.002947,0.0055762,0.006993,0.0108787,0.0003872,84,43,1.0,5,1.0,4.0,False,1557.666666666667,0.48020545,0.64237285,0.015251331,0.00063386059,109002.859540512,86600,0.6420515409608788,0.064205162,0.11762749,0.21348567,0.28676087,0.3179208,0.15302475,0.061518818,0.0072893756,0.00060251501,0.61754626,48352.82893166194,41300,45400,0.099866651,0.10939982,0.12621406,0.17983198,0.24876165,0.33579248,0.17571376,0.089709438,0.014744344,0.58605516,0.55424559,0.60895801,0.62107027,0.64991504,0.094436333,0.17848724,0.21942075,0.27011511,0.23754057,0.15189387,0.16877306,0.20842144,0.24280778,0.22810389,0.099443965,0.1293439,0.20389284,0.26021641,0.30710289,0.11181592,0.12567444,0.16284794,0.2518031,0.34785861,0.1012055,0.098295927,0.16042152,0.23621681,0.40386024,0.0098724244,0.0056342222,0.009452085,0.011678374,0.025418149,0.56104344,0.6208294,0.64066976,0.65117186,0.65997553,0.0,False,True,4,6030.043,8550.0176,False,True,9540,11635.0,6784.0,2476.0,0.5380804953560372,0.511240632805995,7986.0,57452.28760330578,1040.0,1095.0,10173.0,0.34349999,39900.0,16672.463,98263337.0,75535424.0,0.020207787,0.0066217603,0.027400387,0.017924421,7.1710525,14.078947,0.0,6.1184211,1.9736842,40.197369,30.460526,0.0
1786,Ball State University,16561,770,1633,3096,5120,5942,0.0016303,0.0,0.0006124,0.001292,0.0027344,0.0013463,5.81e-05,38,24,1.0,5,1.0,2.0,False,3317.666666666667,0.55561137,0.64420259,0.0077425609,0.00039037518,111459.0096680963,94900,0.676927100482639,0.045373358,0.093577623,0.18002766,0.31046122,0.37056011,0.1600536,0.063857675,0.0092514521,0.00059880537,0.60989851,44329.07446247363,40100,42100,0.081021406,0.090817869,0.12093019,0.20074844,0.32830912,0.25919434,0.11524829,0.051602479,0.008853795,0.54107374,0.55848372,0.58722299,0.62275261,0.63155651,0.13674313,0.14877097,0.25415915,0.28968558,0.17064112,0.12040299,0.15163413,0.24127769,0.28479108,0.20189415,0.099678233,0.13784187,0.21053688,0.33814409,0.21379887,0.087000296,0.10130122,0.19832659,0.33790824,0.27546364,0.076617226,0.11799692,0.18124732,0.3312076,0.29293093,0.0086036213,0.0059219883,0.0034406739,0.010441042,0.01092481,0.52003777,0.57697356,0.61273932,0.67029458,0.6698088,0.0,False,True,4,5963.936,8165.1128,False,False,16300,19004.0,9344.0,3830.0,0.5987937966685812,0.4731124388919066,7305.0,52850.0466507177,1095.0,1044.0,9178.0,0.3946,39000.0,2296.2947,165625358.0,111843592.0,0.0063608564,0.060366973,0.014067278,0.00012232416,9.8312788,15.606749,5.3212199,14.471123,5.8728099,13.108371,35.658665,0.12978585
1825,Purdue University,41852,1482,3283,6738,12482,17867,0.0139061,0.0067476,0.009138,0.0089047,0.010415,0.0197011,0.0009548,1167,1238,1.0,5,1.0,2.0,False,8755.666666666666,0.45901701,0.65345287,0.010032993,0.0001937934,140735.0270420109,103200,0.7149401634617283,0.031833343,0.074327245,0.15676898,0.29519424,0.44187617,0.22351427,0.11377996,0.021746246,0.0015716272,0.67134094,58066.42135554474,48800,52800,0.083084688,0.090703994,0.099496841,0.14433438,0.23330772,0.43215704,0.26288623,0.13458003,0.019976566,0.60962802,0.62328011,0.64230657,0.65212703,0.70700777,0.10762882,0.15539569,0.19192706,0.229876,0.31517246,0.10366651,0.12893246,0.18154797,0.2518962,0.3339569,0.091472939,0.11493614,0.17814739,0.26004401,0.35539949,0.093786679,0.10968598,0.16191441,0.25186855,0.3827444,0.084972121,0.078234106,0.11090562,0.20854318,0.51734495,0.0060877488,0.0084847687,0.012697536,0.013076068,0.030102469,0.51433033,0.60089475,0.63445824,0.66173577,0.67352176,0.0,False,True,3,7544.2773,13780.197,False,False,30446,39667.0,10002.0,3872.0,0.7036807918342097,0.6545196403218173,11005.0,71185.72752192983,1205.0,1135.0,7228.0,0.39579999,52600.0,15273.521,563231868.0,309314560.0,0.033701673,0.031038599,0.019621048,0.060056936,3.8189533,23.023731,5.7520037,0.15715858,0.0,44.051548,17.696054,5.5005503
1869,Iowa State University Of Science & Technology,19581,787,2107,3959,5763,6965,0.015372,0.0203304,0.0071191,0.014145,0.0161374,0.0173726,0.0007539,573,520,1.0,5,1.0,2.0,False,4107.333333333333,0.46161339,0.70147175,0.01310383,0.00049112114,120476.7901327402,92900,0.6756872392439877,0.03684026,0.09978275,0.20339432,0.29366642,0.36631617,0.1812637,0.087988071,0.011801567,0.00072956429,0.69768214,59765.07870323405,51900,54500,0.063301273,0.071188971,0.081027374,0.12994243,0.26346171,0.45437941,0.26093978,0.12669055,0.018880751,0.64465606,0.66004097,0.67449152,0.69654566,0.72705579,0.099129498,0.10853005,0.18025146,0.25639588,0.35569319,0.088905536,0.11421317,0.14917114,0.26347616,0.38423395,0.072637498,0.0893801,0.15481395,0.28952572,0.39364275,0.067763783,0.079142556,0.1238948,0.28751624,0.4416827,0.065494731,0.066095017,0.11068361,0.23041275,0.52731389,0.013331098,0.013792639,0.011908907,0.011611586,0.030523431,0.64105952,0.6840198,0.69350147,0.71449268,0.70628816,0.0,False,True,3,5972.4463,8010.5078,False,False,27659,26845.0,7731.0,3132.0,0.6809844439284886,0.6526813003612114,10027.0,70946.98136645963,1150.0,1205.0,8653.0,0.17479999,47200.0,3105.2971,236421316.0,157866096.0,0.024946801,0.0247657,0.016435007,0.047539275,8.1950979,22.480812,0.12379302,5.4964099,0.19806883,43.550385,19.955435,0.0
2015,University Of New Orleans ,9007,1541,1798,1773,2104,1791,0.0014433,0.0012979,0.0016685,0.0,0.0004753,0.0039084,0.0,18,0,1.0,5,1.0,3.0,False,1976.666666666667,0.55952781,0.44694382,0.030657338,0.00066367112,86549.74264070405,66400,0.5289222626722281,0.16552918,0.19019547,0.19419244,0.23009197,0.21999089,0.090717785,0.040072687,0.0046451162,0.0004812949,0.57039148,41012.22641099284,36500,40100,0.11611379,0.12716815,0.14937727,0.20956779,0.27004752,0.24383928,0.11096641,0.051973648,0.0073013436,0.54908198,0.53797448,0.57315117,0.59891152,0.58218652,0.13072073,0.16819046,0.25184911,0.26403168,0.18520807,0.12525049,0.18249752,0.24745516,0.26045823,0.18433861,0.11892689,0.14867727,0.2132353,0.28135404,0.23780654,0.11075424,0.13548511,0.18506107,0.28251734,0.28618222,0.15059537,0.12173501,0.16739243,0.25984159,0.30043563,0.0040093907,0.0053841956,0.0024225207,0.006647638,0.016426222,0.32693753,0.36431974,0.44451416,0.53462583,0.51911134,0.0,False,True,4,3457.0278,5170.9268,False,False,7144,16218.0,7392.0,3452.0,0.3213592233009709,0.2238392238392238,7448.0,57617.84322033898,1150.0,1045.0,7222.0,0.4964,38400.0,791.07916,54557474.0,56989260.0,0.054159869,0.22177814,0.05995106,0.026264274,6.9247952,31.198809,0.59568131,12.211467,0.0,16.827997,32.241249,0.0
