,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,type,tier,iclevel,region,multi,avg_students_per_cohort,frac_female_per_cohort,frac_married_per_cohort,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
upper_middle_class_inventor,-0.17271340575894312,-0.1709951863395287,-0.17379846460794296,-0.1634278191141236,-0.16828215462789178,-0.1410859871074565,0.9622537731469893,0.6242532491586769,0.8866767608153824,0.9162558303794569,1.0,0.9339923691970035,0.7702138976975034,0.43411947084150443,0.23694093508739944,,,,,-0.0767897444598613,-0.16320989678699493,-0.5077545442255298,-0.015266576216545731,0.2032859451923512,0.4279176007206763,0.07622458299239328,0.13923715123593403,0.15519603692419365,-0.12137040316799237,-0.16232172698081554,-0.16509252504288785,-0.0878653674924149,0.15488960393713344,0.13625784782243439,0.10631306002414055,0.05882793755456818,0.05000484107125986,0.45491936720307286,0.46360078703823515,0.5292647969719869,0.5305432003508521,-0.22229280922286768,-0.2401501799543932,-0.3499552118145446,-0.39776403521378606,-0.5059376512548093,0.4854689450579948,0.5306165003606662,0.4877867286407502,0.3757218313219249,0.44337418261158373,0.44200600580868027,0.42693714679899686,0.4768940128366098,0.4530045811418019,-0.1580459530143928,-0.31646486020049214,-0.3035036180830718,-0.4909101754803346,0.4917307304928967,-0.12034022999339876,-0.29822809658488325,-0.38899657952311906,-0.4777119396625349,0.4731536794973927,-0.11054441361827547,-0.324808483575141,-0.37873663998753043,-0.5083167382764465,0.47978788407973694,-0.20481495734430005,-0.34678062387876685,-0.417741426880588,-0.5107445354356202,0.51337468120315,-0.24778015078676327,-0.32422022382519183,-0.40113527510031377,-0.49060485977702817,0.4859452051609583,0.39666859848955016,0.3748264359728833,0.38388049935177776,0.3966357145464554,0.3757155908994817,0.0843258871523156,-0.035249616702777466,-0.014659054498301386,-0.08277622326589562,-0.033283473701407065,-0.2637041445163218,,0.5034634383236853,0.3877694387569601,-0.045321483207772364,-0.061953633277934156,-0.1849460235637449,-0.16694369410853,0.2913451417445773,0.2756517905769429,0.24210322942539161,0.2444490974151705,0.30687638946457874,0.3312740130707203,0.07068156108910714,0.3345235960544733,0.5315683343450895,,0.0826482903807808,0.0767593879681966,0.23541670810185694,-0.11431035641468378,0.022534837478591536,0.23421082199354426,-0.06414737900758426,-0.26831546079518276,-0.22004095598544823,-0.23131452439761976,-0.20168707687641405,0.7232660660153032,-0.41437741467187267,-0.04524441032769879
upper_class_inventor,-0.1762105622388743,-0.17047554362303136,-0.17599832921643158,-0.16704020384291943,-0.17181832656426005,-0.14514277780684967,0.9894547468263214,0.6676641689808317,0.9013306567438317,0.937414092334719,0.9339923691970035,1.0,0.8386878905601279,0.45937095082891927,0.26905629039378726,,,,,-0.07359460275847393,-0.1659336197374508,-0.5027301676901743,-0.05538877711792854,0.20578708384406222,0.43309350204910035,0.07533367217398193,0.13028197256720409,0.14746092383896744,-0.11181334192438926,-0.14718676195832434,-0.15265047588887082,-0.10154064335212429,0.15031611406934267,0.13500240688504295,0.10415487046224195,0.05479411658911832,0.04472543987747681,0.4489199415966766,0.47007164345164587,0.5327990247389229,0.5344210596491213,-0.20887001147856785,-0.22823284995366042,-0.33305123810145393,-0.3917660652116187,-0.5226239121023244,0.48422785523929435,0.5340350762618993,0.4955918170785892,0.37899024965123673,0.4609929892699561,0.442877077059913,0.4310390725337861,0.44685584787695887,0.4508703082906855,-0.16898501073738628,-0.3157270726552408,-0.28590515707353764,-0.5106000797322947,0.49435096013021124,-0.12109190826667565,-0.28855222207381587,-0.3635900092072179,-0.504914447912016,0.4717788487200126,-0.12107812997160018,-0.29903524638546514,-0.37316467749907284,-0.5399203486130609,0.4870212346360483,-0.16528185859388947,-0.3204432620734365,-0.39669620797152405,-0.5123946445373144,0.49266860264467754,-0.24176624356937304,-0.3101467105806703,-0.40619191079563766,-0.5108407958556844,0.4920567972239398,0.4129696527272841,0.39337608352274317,0.3900882077251298,0.38998886386665815,0.3808665756886178,0.10398536948270179,-0.054188052393515714,-0.060030243756919635,-0.1306239468239442,-0.07575484098163489,-0.27753792418347384,,0.46351691222513336,0.36042875085412174,-0.03611519740041413,-0.07232676398181287,-0.18733479619086263,-0.16989526412942826,0.31008703232592233,0.29207627322526275,0.24598612552043092,0.23797122387067665,0.31577368153184177,0.3549697414308987,0.09984073925617831,0.34405400874093345,0.5362031675661387,,0.07477318776887291,0.06767968623764659,0.26543178948719004,-0.10018995000781562,0.029700285890057892,0.24061657306864742,-0.00960478774142842,-0.29749209662583087,-0.22696488823885372,-0.21046890743852006,-0.20809702423763926,0.7258619595995335,-0.4463880417900087,-0.0445495994124536
top5citedinventors,-0.1432680218520865,-0.13168273387143276,-0.13285807961472368,-0.12604936737798036,-0.13209530614441056,-0.13534792641566454,0.8286028993899461,0.7254850878183614,0.7595390589757717,0.783144242642504,0.7702138976975034,0.8386878905601279,1.0,0.32185610288860655,0.19763294082834584,,,,,-0.054682034465218805,-0.13728758725969933,-0.33050560040909355,-0.14680690219158277,0.0999594238488145,0.2980762274609412,0.0315178734676634,0.07135961945279226,0.09999447504716952,-0.08274447689007201,-0.08904635377607113,-0.09665607717783863,-0.060839495995353536,0.09537842181817902,0.08121825429391342,0.058555842148389436,0.018853307286965687,0.007710695869532354,0.2196034586418076,0.2790724366048562,0.3048647680997793,0.31135177272944553,-0.07817352145377775,-0.08339751946328489,-0.0918653520652517,-0.19989082802122854,-0.35493692730469323,0.2598913040795107,0.31033384713287726,0.3014636215014602,0.22709551751015059,0.2909368553301218,0.22367221067290288,0.1909186045136408,0.21161404046049495,0.2114824975317582,-0.10137138869353687,-0.17500265204895551,-0.09431352219930471,-0.4074165727616075,0.29732512695846763,-0.008472945763478809,-0.10607675204791416,-0.1740400596631574,-0.3915026140451349,0.270317164917771,0.021406029638899603,-0.05514574945999661,-0.21749592188762407,-0.38596147958199367,0.26307856067548185,-0.049133728521364856,-0.08758550016559134,-0.22397700622472128,-0.3189967546771057,0.261175249898364,-0.0969404538748446,-0.05605497487700513,-0.18603884852709396,-0.3503121046330243,0.25496866902159077,0.2879325336949396,0.2488066390170343,0.21379756029225885,0.2433291040281304,0.22450058360498165,0.049249279843168625,-0.15358663687758026,-0.13980535942215333,-0.19883777135809486,-0.16895906920418638,-0.23448646097790554,,0.368492129519435,0.2706546681596458,-0.02430251070379521,-0.06357882559681734,-0.14739619623683461,-0.144685489904074,0.2453408699342763,0.22621814518111816,0.14863586729824887,0.15058957095250794,0.18330937474404577,0.21501634792614419,0.20228124139416231,0.23888960524073682,0.32220637925575735,,0.004471136648225061,0.0014509966220350484,0.18845801600579257,-0.08028133101321912,-0.001773567967570689,0.2107665087526445,0.2628421612795478,-0.22661216142230484,-0.19239951366797953,-0.18972186398004984,-0.15328290388967322,0.44125894979780167,-0.4228674854505666,-0.04019473100320429
total_patents,0.4060354587335334,0.2141123636485708,0.24180046209282546,0.2808849891891306,0.3384582833482399,0.5475311156914606,0.4580120696228713,0.28814805041707015,0.3797772939532616,0.40270616899660394,0.43411947084150443,0.45937095082891927,0.32185610288860655,1.0,0.7413589313939329,,,,,0.061455410794720736,0.4206641025089073,-0.24437235649652336,-0.002425132636402113,0.10493771604000024,0.28930239270683844,0.09129594306815834,0.12038962411874905,0.1450790955402243,-0.11401645394348976,-0.14701078016285846,-0.14751747895355438,-0.10251611397858135,0.1495933267096943,0.1310255657478765,0.09857712227387756,0.053850741020028715,0.06416561410485463,0.3009609156102501,0.3836338187910019,0.35083325445012953,0.3672965623723394,-0.10588710630403472,-0.11636043591368421,-0.25971756344260793,-0.2722114889661041,-0.33469977733172296,0.3229976113210582,0.3543534953999792,0.35503858537806215,0.3200643785194568,0.25807521757379853,0.2669015495943731,0.2602909344002499,0.2842360348708335,0.32127799721157646,-0.05425567334099369,-0.16319995333906778,-0.23191447626694117,-0.2814934638571643,0.29235832118455446,-0.04295110469596325,-0.22959580544932662,-0.2483547805139375,-0.2924030151378486,0.3005383536509156,-0.014199604944566315,-0.22149225546899787,-0.24571332639900315,-0.3266804196268401,0.30054126780312657,-0.06738792461975848,-0.2420803843983775,-0.25543091172818916,-0.32205057310159335,0.314243926181042,-0.13626059034331842,-0.25945287180903454,-0.294429826654449,-0.3387829638552747,0.34178680911700904,0.27141543530446083,0.29252859639290485,0.3237281134632882,0.3313989673655572,0.32747466803905995,0.03700204351359792,0.006841175357850629,-0.03381818006676189,-0.06059190363827708,-0.021816353736219367,0.07926341445092887,,0.26697556449056187,0.27966339068352036,-0.0447756526999708,0.16411056426479934,0.312165493514722,0.40573898242943857,-0.02303595174359229,-0.01638879121720303,0.23115509300184411,0.20598882803601337,0.40224318052613645,0.42997271161833517,-0.15017055101610446,0.21425357805133505,0.3749949383865428,,0.5032445602633934,0.5412129751059184,0.2655698981863144,-0.08691658230430106,0.038861385121672344,0.09243755619713694,-0.10050630527484448,-0.09836619886175031,-0.12109305454436166,-0.029116036209629523,-0.13918276219073022,0.37950199276434493,-0.22646502512910216,-0.014487017715815278
total_cites,0.4116111602367831,0.23856968388944488,0.2641064763741404,0.29891877352694646,0.34772412039001943,0.5305089169991625,0.2632745084591698,0.1610586212013728,0.21635253840720103,0.21736436795816447,0.23694093508739944,0.26905629039378726,0.19763294082834584,0.7413589313939329,1.0,,,,,0.0768955024244116,0.4217081780446866,-0.14675579610569675,-0.043921779618999304,0.07571623437769454,0.22656055428209926,0.10685256463105082,0.11661218530888802,0.1411425785218081,-0.10225225803787667,-0.13866272983803743,-0.14754731163147322,-0.11776660583195053,0.15072868691513344,0.1307319279841939,0.10097699764489466,0.06788616608574889,0.08739493393409056,0.19778921715068828,0.28620672025816046,0.23821663520715808,0.2568085650995931,-0.03937484695353902,-0.04516851307752336,-0.15784344612692308,-0.20241008294523602,-0.24399938938505514,0.22162959354176703,0.24400649803013102,0.2579526980742448,0.24535089488462367,0.17969824123717884,0.1766414204498338,0.16170189148301822,0.18345642904949166,0.20385951502825736,-0.009757311531396202,-0.09711179433005258,-0.18100525378124585,-0.23360821508109536,0.21454514690947024,0.007317071951194873,-0.16339688747922018,-0.18494609197263845,-0.21124734512011945,0.21056464052013588,0.03159747473783628,-0.11510872013871286,-0.18456720098954651,-0.24585074697635198,0.2027120050676145,-0.01899681391038125,-0.1573565046667515,-0.17698763161009337,-0.2158948581431576,0.2062494685942482,-0.05934884383778789,-0.14150595279617978,-0.20881429305793994,-0.2455668658396625,0.22602832156308358,0.2214461474418609,0.2196733891468138,0.25104739802469395,0.2521335410032818,0.24961144625728823,0.028944005997151172,-0.033297625875714394,-0.07461262188756639,-0.09973690251974218,-0.06372815558387009,0.1146202522039158,,0.17200863817484724,0.19341375201866182,-0.04061030387344976,0.22597533914526066,0.35559446273503237,0.42674220036541566,-0.06005175456777598,-0.06027396182631116,0.17583019066706004,0.1445835479362821,0.34919571043317865,0.3783691522132949,-0.12000058056063943,0.14356094899224076,0.2670364692619744,,0.43280593699394787,0.4513604216834992,0.22669382106937916,-0.0998908066943261,0.0779084722205652,0.025539617128209402,-0.02019975644613399,-0.07723110591235,-0.11413011523381741,0.032000052964778376,-0.12108537324061759,0.19906388930897853,-0.13083010826235228,-0.003516766341592471
type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iclevel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multi,0.5009553552399523,0.56218358650597,0.558991364061836,0.5292079268438095,0.4937111297594331,0.3350340995531366,-0.07731282583908289,-0.06576744720019528,-0.06748057162212913,-0.06879333343414411,-0.0767897444598613,-0.07359460275847393,-0.054682034465218805,0.061455410794720736,0.0768955024244116,,,,,1.0,0.4981470322868499,-0.05063239959017763,-0.08105703405983475,-0.022333028033500745,-0.09186376008411776,-0.1248280154890198,-0.1641194512704228,-0.19926647269253264,0.16467549432788164,0.19087136602742805,0.21108268105001093,0.1261081656310686,-0.20110088423373185,-0.17194872637219058,-0.14494927112770087,-0.11309035139083291,-0.0961197396419654,-0.1561068325807945,-0.13562068784805897,-0.15364269664656385,-0.15906374660215722,0.03993754242888238,0.044122660043496645,0.1333919972791149,0.20422918694667294,0.13567285818997385,-0.16943983547126826,-0.15962503947613726,-0.14793454513281543,-0.11932578985340901,-0.17371073055158595,-0.17138585544706822,-0.16215394684343964,-0.14158750508752788,-0.11608952764190958,0.07481001231387471,0.16071315426084104,0.16106985990970274,0.06532477124861004,-0.1765604912529696,0.06578560837350271,0.14987641123109602,0.1761126474798118,0.09653797669426838,-0.16964083785060863,0.05060937793646898,0.11448417759679992,0.21146299790992726,0.12256047221642045,-0.17478999084654168,0.010360411665740662,0.0968084619702647,0.20022583097597613,0.1325662814525035,-0.15814280500816588,0.003941210590329033,0.08215583799519736,0.160285258417909,0.1428872458586275,-0.1365520724618322,-0.11135625597064906,-0.11714074897742137,-0.12172109172038822,-0.121776280455904,-0.10667775642157447,-0.05976848781352753,-0.042960642111675225,-0.03435829528483608,-0.04576248363603081,-0.08269458663512501,0.15192003310345165,,-0.10582099907002018,-0.08464311873150458,-0.015304800553991055,-0.058639699570910774,0.513683605482518,0.4858950272414996,-0.1705533568718569,-0.15905247276406462,-0.22423821492501184,-0.1655568206880793,-0.09719687676611372,-0.0982756528869005,-0.06649236737577931,-0.16291789129647447,-0.1402078001073667,,0.03472373550238999,0.05335596336196125,0.05207230477929728,-0.00597782137744552,-0.055904919780784726,-0.04492268318058224,-0.08503315115073742,0.012302634793668044,0.0916603976985379,0.16007462570055203,0.022523066727239215,-0.006625828951799264,-0.08502234049025136,0.13147097506191013
avg_students_per_cohort,0.9987593873772677,0.8638304101401073,0.9263758712340449,0.9531312499234373,0.9728994203813627,0.8722795781038802,-0.17037678134593728,-0.14655634203325674,-0.16750547659337703,-0.1624643081713128,-0.16320989678699493,-0.1659336197374508,-0.13728758725969933,0.4206641025089073,0.4217081780446866,,,,,0.4981470322868499,1.0,0.03171360979300307,-0.021364469291403534,-0.0002792303186032133,-0.12827689115364702,-0.2193496920963901,-0.22548716952309927,-0.22215617099060955,0.15495400005669416,0.19449762254963854,0.22457504895877975,0.1893144147107826,-0.22878780786009534,-0.23114761752267032,-0.23468812999938168,-0.22719741022398035,-0.20365652462934822,-0.18579020602046709,-0.17291709487391282,-0.1933608103158948,-0.19252471089700268,0.07313066247043935,0.08535635577930631,0.11632536078025117,0.21452318902339024,0.20338262282510358,-0.2058999022400607,-0.2031515824802139,-0.19089501802751485,-0.16909711983600287,-0.19289749154741728,-0.1999309898891956,-0.1955348100948962,-0.18165264600561232,-0.14783113510720042,0.04617898143019673,0.1889532543318489,0.1639411698704734,0.1479907032641193,-0.2137560084569007,0.0636043731383927,0.1247876826904806,0.19348468115223558,0.19787245030810963,-0.21254484290101947,0.09396483004012442,0.09387234951175857,0.2359446292551352,0.17773674866293337,-0.2120358382624841,0.05250698895683269,0.09800366864295083,0.22188321774357403,0.20105702419197571,-0.20714067159475893,0.0644148505768742,0.06421079153091881,0.1619306937741009,0.1973685249862755,-0.17149884759271905,-0.1829387495368591,-0.17975338172071192,-0.16636485896061004,-0.16366534959392368,-0.15385980763858137,-0.05737036918709162,0.005226360602182817,-0.010836486651652426,0.023953469625784977,-0.006595762211648847,0.4393389875973619,,-0.1686335334961905,-0.1130920605476844,-0.005074525372792826,0.2151408131934001,0.9506409903559017,0.951129540445409,-0.43357044551472634,-0.42363875878012075,-0.2276017025934957,-0.21199991631329457,-0.030234028941417312,0.0029331442418791104,-0.21218081981826065,-0.187043769817442,-0.1827256202866552,,0.32727774115768665,0.3879421177579839,0.04231147049524862,0.02413529489117326,0.020694739614683436,-0.17186899678278744,-0.20701419018388262,0.15365244785290716,0.17386542032152816,0.2065591114261107,0.06804891872777803,-0.09043804324800787,-0.07437382146463914,0.16286793154403484
frac_female_per_cohort,0.04093376172382576,-0.024294941589505948,-0.0065670618686279976,0.01065433503041764,0.03275175829879905,0.0898058609541603,-0.511292019044639,-0.4089449356969963,-0.4907180169738748,-0.48794443422410255,-0.5077545442255298,-0.5027301676901743,-0.33050560040909355,-0.24437235649652336,-0.14675579610569675,,,,,-0.05063239959017763,0.03171360979300307,1.0,-0.10516447213737222,-0.216349470577002,-0.1158409381989053,0.08109592142845938,0.05817589386425927,0.06904456795012294,-0.039405796368523274,-0.04378857246746776,-0.07619567154415423,-0.10543025535315306,0.08491647921979589,0.08674549948220851,0.09061875795075908,0.08326238942026117,0.07220600430135989,-0.3869570687184569,-0.2656086401761341,-0.3973906510771102,-0.37810222017131573,0.3081116147236516,0.3192775673052484,0.3361381145811878,0.26101181487470465,0.36690193297536994,-0.39028202156439595,-0.4026123811427987,-0.30880531219931495,-0.15550199616792712,-0.3271646136892329,-0.3406218900409252,-0.35633108175692707,-0.43842180230101707,-0.42626223275738184,0.16820080076306557,0.21957390698812848,0.18938406804710056,0.29443233799156104,-0.32831743985396045,0.23494758153190431,0.24076028028638224,0.19917141645790606,0.3495763036428518,-0.3486142556879805,0.24492960274150957,0.27598081572176253,0.23998880791206345,0.3260694403776369,-0.3626919622945042,0.33305598213389126,0.39764322678139397,0.2877192722954527,0.37282897159605244,-0.4400712918118254,0.32401372700381054,0.373351925904857,0.3178484636073569,0.3753407829553377,-0.4361811158040223,-0.1050818554354923,-0.18068886802224252,-0.1588311305981458,-0.15539314535955248,-0.1679612736276897,-0.1822419588571746,-0.12329817493166403,-0.12899164107450103,-0.09522320396464672,-0.09629870448453104,0.07839546805927024,,-0.09097374880955475,-0.0710967717955494,0.018802082883643347,0.028129844477872878,0.0503479484884422,0.06791156431462532,-0.06588924594915312,-0.05377461857006078,0.04054957876959046,0.02550577282800819,-0.017965446168302205,-0.04434860168043124,-0.08754903016796543,-0.0320033300899452,-0.3659808164072964,,0.01573195459918214,0.029529863086232188,-0.0021744274157727604,0.06023545653938845,0.016951749297367178,-0.14824262253063417,0.2400835312046339,0.04202001152324878,0.15511175375614278,0.2747084568483501,0.14583848806481797,-0.6536356281134732,0.5217031603481144,-0.26673762354390973
frac_married_per_cohort,-0.014400675874619451,-0.24595474670837666,-0.14168963374449442,-0.034067624951542315,0.036187977893681125,0.0666754579904088,-0.030116165708163025,-0.01255900186754037,0.005713107921993328,-0.007719021102570492,-0.015266576216545731,-0.05538877711792854,-0.14680690219158277,-0.002425132636402113,-0.043921779618999304,,,,,-0.08105703405983475,-0.021364469291403534,-0.10516447213737222,1.0,-0.42716879948313774,-0.22156340453315795,-0.026888830245138006,0.1144582661178146,0.2784197541867982,-0.5361523586958521,-0.42573068985417434,-0.05686421540350525,0.29971756534577404,0.13313987816638806,0.04286427307750456,0.002641303463756096,-0.0411240089245628,-0.09024426067356704,0.15442231848255722,0.02283408542994512,0.07954619396251109,0.0739377434639846,-0.07260001723338247,-0.06876113033488819,-0.32103294077118694,-0.15871032780446712,0.09664350527398989,0.10382614447579774,0.0791528472105641,0.039393978847863505,-0.009601330781533166,0.08773335542145616,0.13905305443790242,0.11630850096492143,0.12530391232861152,0.14924852888426993,-0.11382231225849124,-0.15178048260260785,-0.05672355978132454,0.19634817065023882,0.029578036313038247,-0.15072459964944177,-0.2677330295996166,-0.028725601669385245,0.18052617493172005,0.04190675304473973,-0.07992121370226243,-0.24708884287833952,-0.08191147121337061,0.16083905488699118,0.04348493413386074,-0.02749479975648756,-0.3042852401641157,-0.12302406818512361,0.0992500432000581,0.07357944916991481,-0.024519162892937714,-0.3034008075861878,-0.1846300108225347,0.048036015538877916,0.11463834063971873,-0.05941215109997281,-0.027373182855556146,-0.0453361600819692,-0.0298170577208635,-0.0015966297330637365,0.775229788842855,0.8902827136300646,0.9324999156965864,0.9464387101174941,0.9736720657161752,0.01805960488211298,,-0.13382948490301982,-0.1198151116465727,-0.30816751478331783,0.06031556041005639,-0.08690028208110158,-0.09758475349280343,-0.0811648980713273,-0.09044326799821222,0.12441776227518724,0.1582574319173279,-0.2390450617365665,-0.18137846308834898,-0.05187486206537322,-0.2782661486777396,0.0747346059663552,,-0.14574360219356564,-0.14567607346536185,-0.38844262619132125,-0.44577892966329374,-0.3718095879126286,-0.28506399502848595,-0.3418491879210666,0.20853507592601173,0.03457529921739536,-0.11273879755502272,0.03743499297559566,0.05333030432862611,0.08882002977007906,-0.046824791442541036
