college_name,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,tier,region,count,female,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,barrons,exp_instr_pc_2000,exp_instr_pc_2013,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
Boise State University,11375,922,1863,2684,3056,2850,0.0024615,0.0,0.0032206,0.0018629,0.0026178,0.0031579,0.0002489,46,63,5,4.0,2367.666666666667,0.52977616,0.012776014,0.00042857608,94480.98081686436,77100,0.074792609,0.1560737,0.23701686,0.2801418,0.25197503,0.11098078,0.048368029,0.0062516113,0.00040879607,38199.34834422955,31900,36100,0.12751397,0.14170159,0.17971253,0.23047018,0.24140969,0.20670602,0.091532573,0.045165777,0.0074787778,0.50496978,0.51914507,0.52121657,0.55492687,0.55027014,0.16778181,0.19362152,0.24175434,0.22602302,0.17081921,0.15568686,0.18804893,0.25851178,0.22206306,0.1756894,0.15440011,0.18864907,0.23376538,0.23316428,0.19002122,0.11928043,0.17094605,0.22892644,0.25828272,0.22256438,0.13828065,0.17176081,0.20836845,0.24695691,0.23463318,0.0057301931,0.0062974957,0.00880438,0.0078935754,0.0070214146,0.56750512,0.60794228,0.614829,0.65061295,0.62755024,5,3627.4741,4604.4639,19026,16287.0,6641.0,2450.0,0.4122216468151217,0.311587147030185,6905.0,53350.95564516129,11769.0,0.2234,35300.0,Medium Endowment,96220891.0,64031592.0,0.02195717,0.01063974,0.0466251,0.01206289,7.944644,19.733471,17.375706,5.0230651,4.7155304,12.250128,25.371605,7.5858536
University Of Idaho,7673,506,1018,1614,2145,2390,0.007559,0.0098814,0.002947,0.0055762,0.006993,0.0108787,0.0003872,84,43,5,4.0,1557.666666666667,0.48020545,0.015251331,0.00063386059,109002.859540512,86600,0.064205162,0.11762749,0.21348567,0.28676087,0.3179208,0.15302475,0.061518818,0.0072893756,0.00060251501,48352.82893166194,41300,45400,0.099866651,0.10939982,0.12621406,0.17983198,0.24876165,0.33579248,0.17571376,0.089709438,0.014744344,0.58605516,0.55424559,0.60895801,0.62107027,0.64991504,0.094436333,0.17848724,0.21942075,0.27011511,0.23754057,0.15189387,0.16877306,0.20842144,0.24280778,0.22810389,0.099443965,0.1293439,0.20389284,0.26021641,0.30710289,0.11181592,0.12567444,0.16284794,0.2518031,0.34785861,0.1012055,0.098295927,0.16042152,0.23621681,0.40386024,0.0098724244,0.0056342222,0.009452085,0.011678374,0.025418149,0.56104344,0.6208294,0.64066976,0.65117186,0.65997553,4,6030.043,8550.0176,9540,11635.0,6784.0,2476.0,0.5380804953560372,0.511240632805995,7986.0,57452.28760330578,10173.0,0.34349999,39900.0,Large Endowment,98263337.0,75535424.0,0.020207787,0.0066217603,0.027400387,0.017924421,7.1710525,14.078947,0.0,6.1184211,1.9736842,40.197369,30.460526,0.0
"Augustana College of Rock Island, IL",2569,55,169,377,666,1302,0.0038926,0.0,0.0,0.0026525,0.0075075,0.0030722,1.67e-05,12,0,4,2.0,541.3333333333334,0.57327586,0.0099985851,0.00052611413,148707.091325431,114300,0.021307478,0.054624543,0.1313865,0.27298123,0.51970029,0.29499987,0.13867149,0.025780028,0.0012650613,63057.76112944504,53700,55500,0.065265521,0.072815835,0.072863668,0.12049477,0.26550877,0.46831697,0.27249497,0.14032486,0.035872668,0.63877589,0.70320803,0.67521751,0.69654357,0.72431797,0.05620005,0.090946205,0.11828517,0.26531616,0.46925241,0.075952895,0.089819752,0.13057959,0.21167551,0.4919723,0.064210095,0.089860454,0.14627555,0.31107581,0.38857806,0.08559306,0.076977804,0.11396494,0.26661333,0.45685089,0.06863153,0.063882068,0.11643757,0.25907487,0.49197397,0.024691526,0.045721464,0.019215539,0.025054701,0.04518934,0.47909543,0.59980214,0.70393401,0.71915507,0.72443235,2,7333.7476,8664.5967,2524,2230.0,37236.0,17913.0,0.7840112201963534,0.7439024390243902,7186.0,53134.75352112676,16501.0,0.41330001,49600.0,Community College,22428178.0,15574502.0,0.019730942,0.029596413,0.026008969,0.0035874438,16.571428,20.571428,4.1904764,0.5714286,0.5714286,30.095238,27.428572,0.0
Bradley University,5040,122,364,713,1315,2526,0.0150794,0.0,0.0164835,0.0168303,0.0174905,0.0138559,0.0004009,128,58,6,2.0,1018.666666666667,0.55595547,0.011705709,1.7707036e-05,158446.4213228076,112900,0.029080324,0.0636639,0.13334715,0.25870097,0.51520765,0.29319197,0.16100568,0.026176514,0.0028958407,62392.2428163858,54900,58400,0.071828879,0.081099704,0.075827345,0.11567844,0.22798133,0.49941319,0.27728596,0.13911062,0.022728166,0.67470616,0.68148351,0.70173633,0.71183765,0.70485985,0.10484057,0.14977026,0.08090733,0.2619516,0.40253019,0.10887489,0.11104487,0.14922801,0.18390395,0.44694829,0.081788085,0.077645004,0.14313328,0.23311701,0.46431658,0.076457918,0.06302318,0.11634769,0.24307214,0.50109899,0.078480117,0.073260814,0.10605338,0.22260375,0.51960194,0.00060890091,0.012324253,0.017364774,0.023829574,0.026097385,0.49861264,0.5747121,0.62564522,0.66761547,0.68649781,3,7186.3896,13123.366,4825,5951.0,30844.0,14600.0,0.7562557924003707,0.7015873015873015,8424.0,58715.46105919004,18500.0,0.33059999,52400.0,Community College,66773928.0,41351664.0,0.017200937,0.04847537,0.016028147,0.017787334,10.813397,22.105265,7.1770334,0.86124402,2.2966509,25.358852,31.38756,0.0
"Columbia College of Chicago, IL",7332,753,1081,1264,1629,2605,0.002455,0.0,0.0009251,0.0023734,0.0018416,0.0042226,3.99e-08,44,256,6,2.0,1584.333333333333,0.48874396,0.0095007485,4.212603e-05,133648.8095462734,85100,0.10289799,0.14294088,0.17858079,0.2213542,0.35422614,0.20206566,0.10622145,0.022456542,0.0037391142,33190.32149925047,28500,33600,0.13087822,0.14596958,0.22486503,0.2186259,0.2196568,0.19088271,0.079636976,0.033113044,0.0021857233,0.4481234,0.46994805,0.49115956,0.53385854,0.55135387,0.18707015,0.26378778,0.25078237,0.20602803,0.092331715,0.16224718,0.27116269,0.24640051,0.18622801,0.13396159,0.15054598,0.2372202,0.25388345,0.21335743,0.14499295,0.1365366,0.21084528,0.21139427,0.21714428,0.22407958,0.13104935,0.19740811,0.18482114,0.24185111,0.24487029,0.00040939602,0.003555594,0.0013269585,0.00095735263,0.0033494821,0.24985157,0.27162951,0.33581808,0.36890355,0.40156469,5,5735.5513,10436.453,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.99288256228,26593.0,0.094700001,32700.0,Community College,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386541,0.0,5.7808456,16.307161,0.0
Depaul University,9332,672,1098,1435,1927,4200,0.0027861,0.0,0.0018215,0.0020906,0.0036326,0.0033333,0.0001112,59,150,6,2.0,1937.333333333333,0.58344805,0.028553518,0.0013981996,188629.9127935736,99900,0.066376403,0.11340807,0.16060704,0.215941,0.44366747,0.27755445,0.16897662,0.046285465,0.0044491654,60865.18569608138,51300,56300,0.097977877,0.10653347,0.10622656,0.12317297,0.20686945,0.45719755,0.26867872,0.15045168,0.031709928,0.65372294,0.65839612,0.65792757,0.67435044,0.67525017,0.11042926,0.12254634,0.15300393,0.18384472,0.43017572,0.10487945,0.11981267,0.13761729,0.22663239,0.41105825,0.11572899,0.10185704,0.13225491,0.21449281,0.43566626,0.096037522,0.10038704,0.12485945,0.22015244,0.45856357,0.10815322,0.10473613,0.11090932,0.19603777,0.48016357,0.021064708,0.013710734,0.035429858,0.020691048,0.041919883,0.46542767,0.45158184,0.4867765,0.51641732,0.55540812,3,4736.2461,9178.6426,16420,20548.0,35071.0,15420.0,0.7047353760445683,0.6301587301587301,10392.0,66936.2156862745,22442.0,0.40130001,50900.0,Community College,223722000.0,96719768.0,0.092393056,0.12118044,0.1249598,0.021148279,11.867612,30.969267,0.1891253,16.312056,0.09456265,13.806147,26.761229,0.0
Illinois Institute Of Technology,1082,93,152,185,284,368,0.0360444,0.0215054,0.0328947,0.0594595,0.0316901,0.0326087,0.0035436,158,85,4,2.0,244.6666666666667,0.26839238,0.036340974,0.0027319,112794.7827188352,91600,0.060009461,0.10994983,0.2050209,0.28934488,0.33567494,0.15954207,0.06522233,0.0143293,0.0016097868,77847.72805262261,72300,76400,0.066431649,0.069692075,0.055384651,0.086603396,0.12271927,0.66560066,0.46485698,0.23852424,0.048029084,0.76579368,0.72986209,0.7431317,0.77121669,0.79676712,0.12348954,0.061622176,0.06905178,0.14024909,0.60558742,0.058664367,0.090178251,0.14160438,0.07310953,0.63644344,0.11338106,0.022344772,0.10009181,0.16499005,0.59919232,0.057083704,0.058823541,0.077537,0.13020156,0.67635417,0.047870811,0.060088541,0.071302339,0.10356759,0.71717072,0.045524489,0.087194622,0.046723701,0.023982177,0.057173453,0.48433724,0.60588956,0.51062351,0.63619524,0.6491335,2,6752.9849,9967.7256,2926,6003.0,40052.0,18100.0,0.625,0.5619834710743802,11256.0,76712.8790560472,15133.0,0.4303,68200.0,Community College,72350000.0,51770872.0,0.14804147,0.070276499,0.073156685,0.16071428,1.4545455,1.0909091,0.0,1.4545455,0.0,94.181816,1.8181819,0.0
Illinois State University,15170,520,1060,2236,4513,6841,0.0021753,0.0019231,0.0018868,0.0022361,0.0031021,0.001608,2.69e-05,78,175,5,2.0,3385.333333333334,0.59974402,0.010804862,0.00040166409,122562.7280186897,107600,0.032154523,0.068788812,0.13637893,0.29028532,0.47239238,0.21501313,0.078105435,0.008210456,0.00029408067,54205.73741892108,49000,51600,0.071372397,0.078427985,0.090469733,0.12709308,0.30482185,0.39918733,0.19061421,0.085403435,0.01287327,0.64526039,0.64846122,0.66057438,0.67035049,0.68814051,0.096951209,0.10347272,0.19284759,0.27069914,0.33602929,0.073743314,0.11957207,0.16992928,0.30138862,0.3353667,0.08382535,0.09696734,0.14208248,0.29489523,0.3822296,0.081072509,0.087249108,0.12579204,0.32779095,0.37809542,0.074666061,0.085450076,0.11285169,0.29639578,0.43063641,0.012491683,0.0060557113,0.0088263173,0.011220119,0.016076215,0.51225781,0.57188034,0.65269595,0.68684369,0.70212132,3,3977.6509,8689.1826,17749,20755.0,12802.0,4336.0,0.7162420382165605,0.5727146814404432,7665.0,54597.96226415094,11205.0,0.31079999,45100.0,Medium Endowment,165739876.0,103320464.0,0.015811373,0.067128986,0.022191402,0.0075450763,9.3366098,23.513514,4.6191645,2.8255529,6.9533172,10.09828,42.653564,0.0
Northern Illinois University,14074,936,1553,2307,3879,5399,0.0050448,0.0,0.0012878,0.005635,0.0061872,0.005927,0.0002128,116,137,5,2.0,3034.666666666667,0.53998244,0.016347265,0.00032888772,112760.145775552,97700,0.053890184,0.10691483,0.16017032,0.2755574,0.40346724,0.1838453,0.067908168,0.0070372932,0.00054593704,52466.27099781003,48000,50900,0.078315191,0.086416483,0.10521367,0.14385891,0.26958337,0.39492753,0.20049939,0.084389977,0.010847681,0.61075354,0.64218491,0.63407129,0.65875238,0.68005639,0.11730517,0.12186021,0.19036253,0.26712811,0.30334401,0.082960971,0.11097147,0.18451823,0.29220176,0.32934755,0.099854715,0.11072591,0.16825691,0.27181733,0.34934515,0.084541246,0.10685066,0.14369716,0.27792469,0.38698626,0.079152413,0.098158173,0.11729806,0.25733393,0.44805738,0.0061029242,0.0093716495,0.0060961391,0.0080481423,0.015670862,0.36407709,0.44596139,0.51268917,0.603549,0.62607819,4,4446.417,9638.5186,15814,23248.0,13154.0,4583.0,0.5095095095095095,0.5127362366474938,7834.0,59584.9357384442,17122.0,0.43869999,43900.0,Small Endowment,200029212.0,107556704.0,0.06606029,0.1230249,0.054340854,0.011602822,15.990235,28.867867,8.8800735,1.9530058,0.0,15.349405,28.959414,0.0
Northwestern University,8027,234,424,665,1077,5627,0.0179395,0.0042735,0.009434,0.0165414,0.0222841,0.0184823,0.0008509,256,329,2,2.0,1782.0,0.53292179,0.016942441,0.002434755,350349.7653853349,168500,0.030700425,0.054111414,0.085163251,0.14800173,0.68202323,0.54623991,0.41565529,0.14244716,0.014710706,106181.6748269734,72600,78600,0.076722696,0.083343737,0.078609198,0.082412384,0.13566163,0.61997312,0.47165984,0.35380748,0.14205506,0.70431441,0.70716017,0.71827239,0.76208121,0.76241672,0.10175607,0.12339582,0.10023688,0.12274785,0.55186343,0.10638525,0.10292798,0.066683322,0.19574797,0.52825546,0.088506714,0.082555048,0.1251844,0.15524164,0.54851222,0.082458198,0.065597557,0.076511659,0.1467949,0.62863773,0.080234289,0.076994605,0.078797571,0.12661479,0.63735873,0.079306886,0.11014345,0.09814582,0.111164,0.15959781,0.48118815,0.43932787,0.55029231,0.56489891,0.60681343,1,21638.52,29649.398,9283,16952.0,47251.0,24714.0,0.9418898433552296,0.930662557781202,14525.0,100557.4751929438,15841.0,0.84680003,64100.0,Community College,607392000.0,307456960.0,0.1507822,0.067347169,0.042161323,0.034727614,25.0,1.5407555,1.3419483,2.3856859,1.5904572,27.485088,40.656063,0.0
Southern Illinois University At Carbondale,12248,934,1672,2368,3396,3878,0.0040823,0.0010707,0.0,0.004223,0.0053004,0.0054152,0.0002532,74,68,5,2.0,2699.0,0.46276399,0.01311865,0.00036353088,104367.1207970545,87300,0.068834282,0.12528454,0.19006202,0.28237212,0.3334471,0.15694721,0.068169504,0.0063334601,0.00036418933,47368.3283710402,42000,45000,0.082972862,0.091612622,0.127491,0.18234777,0.27823219,0.32031649,0.15708606,0.068334065,0.0083379438,0.55610353,0.60336202,0.61365557,0.64199823,0.63579839,0.10989272,0.20236915,0.24317653,0.25397852,0.19058308,0.095079012,0.15105839,0.20847572,0.26437524,0.28101158,0.092609964,0.12204237,0.21285208,0.28847748,0.2840181,0.08120618,0.11258821,0.16720302,0.3016454,0.33735719,0.094780557,0.11890459,0.15541154,0.26277858,0.36812472,0.0052812477,0.0069776168,0.0039468333,0.0065739122,0.01347678,0.36011627,0.45738798,0.55287623,0.60316163,0.57614577,4,5516.7349,12879.848,13306,22552.0,11917.0,3511.0,0.4402895054282268,0.3882567137005007,7208.0,54153.91964285715,12591.0,0.2113,41500.0,Small Endowment,232194618.0,130005544.0,0.01472903,0.14065662,0.02900832,0.033561952,8.5289679,10.596598,8.80896,3.4460478,6.7197933,23.86388,31.380573,6.6551795
Southern Illinois University Edwardsville,8044,560,946,1649,2581,2308,0.0029836,0.0053571,0.0052854,0.0024257,0.0023247,0.0025997,0.0,20,2,5,2.0,1627.0,0.57201391,0.012956618,0.00061828998,95797.13299656833,87400,0.068387792,0.11676563,0.19162059,0.33062467,0.29260132,0.10537092,0.039194047,0.0043470166,0.00021744901,46128.56277290131,41400,44400,0.078587979,0.088325083,0.11960118,0.1868813,0.29580063,0.3093918,0.14482895,0.060196761,0.007962293,0.56475049,0.59144294,0.61204034,0.63525695,0.65057045,0.11319211,0.142657,0.2956467,0.25904614,0.18945806,0.099461868,0.1717319,0.19241142,0.2923336,0.24406117,0.092435569,0.1398349,0.18266071,0.31745011,0.26761872,0.082616523,0.10946987,0.17372757,0.29926714,0.33491889,0.081827313,0.091606274,0.17688046,0.28767964,0.36200628,0.0090409406,0.0035278616,0.0041574226,0.0057340041,0.014489404,0.40392458,0.51013911,0.63899672,0.69776744,0.65610695,4,4028.9021,9625.1875,11229,12193.0,9084.0,3007.0,0.5040916530278232,0.3775510204081632,7859.0,56770.07039337474,12357.0,0.15809999,39800.0,Small Endowment,122474638.0,50081616.0,0.012009189,0.11915205,0.013784461,0.016812865,9.0968161,20.727745,11.435997,5.4580898,2.6640675,15.594542,35.022743,0.0
University Of Chicago ,4225,184,306,502,725,2508,0.0108876,0.0054348,0.0,0.0099602,0.0110345,0.0127592,5.75e-06,49,64,1,2.0,935.6666666666666,0.50837195,0.019408904,0.0049604098,284501.3158843961,132000,0.043047916,0.070048943,0.12133327,0.18332528,0.58224463,0.43617228,0.30216774,0.091139391,0.0098703848,92628.02124710545,61700,67600,0.085074335,0.093065687,0.10176876,0.090107642,0.16458602,0.5504719,0.39412573,0.28656197,0.11037894,0.69079125,0.68577409,0.71293396,0.72246867,0.72593707,0.13282332,0.09687382,0.1133217,0.20611374,0.45086744,0.12872097,0.12916377,0.081053242,0.12914932,0.53191268,0.089423999,0.11842172,0.10077179,0.1600928,0.5312897,0.088066705,0.10101018,0.090637453,0.17401285,0.54627275,0.088169456,0.095603369,0.087091535,0.16374722,0.56538838,0.11522996,0.10205085,0.064708188,0.086719587,0.12798886,0.4520618,0.468999,0.48663217,0.48218873,0.52685934,1,36128.734,60602.469,5703,12531.0,48252.0,25239.0,0.9267540478026214,0.8916155419222904,16589.0,97168.32028836252,8112.0,0.91189998,62800.0,Community College,888497098.0,426987456.0,0.17989022,0.042914171,0.068363272,0.066117764,17.154812,0.0,0.0,4.3933053,4.0794978,29.184101,45.188286,0.0
Western Illinois University,9029,443,1037,1761,2642,3146,0.0016613,0.0022573,0.0,0.0005679,0.0026495,0.0019072,0.0,15,56,5,2.0,1888.666666666667,0.50547123,0.011547994,2.5056132e-05,107672.6732814155,93400,0.047720104,0.10323565,0.19697994,0.29569677,0.35636762,0.14506139,0.053655978,0.0057839993,0.00055210764,50084.22484722467,45200,47400,0.065555938,0.072949126,0.10201835,0.17634529,0.29482448,0.35386285,0.16321354,0.065865695,0.0083889095,0.59222168,0.61982226,0.63615358,0.65042192,0.6820547,0.11538074,0.11151481,0.26590243,0.26520771,0.24199431,0.070941962,0.12004789,0.22238983,0.29706007,0.28956026,0.081273273,0.099461935,0.19681069,0.30920869,0.31324536,0.076135486,0.10190395,0.17104584,0.30331093,0.3476038,0.060603671,0.097031705,0.14409944,0.28315023,0.415115,0.00052506448,0.0050824541,0.0064067687,0.0077523743,0.012023555,0.4971163,0.59971416,0.63430047,0.66676867,0.65873331,4,3355.4968,9224.6172,9873,13089.0,11471.0,3962.0,0.5609881626351003,0.5071090047393365,8263.0,55672.4368,14583.0,0.40689999,41100.0,Medium Endowment,102253481.0,46670536.0,0.0088246334,0.065245964,0.028726999,0.017367631,5.9279528,14.819881,0.45599636,16.415869,13.816689,13.725491,34.83812,0.0
"Wheaton College of Wheaton, IL",2783,151,192,353,526,1561,0.0046712,0.0,0.0104167,0.0056657,0.0038023,0.0044843,0.0007085,24,18,4,2.0,585.3333333333334,0.54441911,0.017115509,0.0010835392,241328.0089603502,130900,0.055614844,0.064298928,0.12841406,0.17698197,0.57469016,0.43333891,0.29564294,0.086099871,0.0075020725,56515.90418120017,41500,49700,0.1485799,0.161089,0.14301556,0.13344695,0.20238991,0.36005855,0.21851988,0.14240626,0.040217165,0.55987978,0.5640592,0.58934909,0.60890538,0.60689998,0.14399762,0.164022,0.1347114,0.24951819,0.30775073,0.13971868,0.13606496,0.21449959,0.23535819,0.27435854,0.12803552,0.19348784,0.12671578,0.23791404,0.31384683,0.14365005,0.14381419,0.13338616,0.2106338,0.36851576,0.17789029,0.13023643,0.12577884,0.18366389,0.38243058,0.019482914,0.016952174,0.022401696,0.038584959,0.049310196,0.67913902,0.69020468,0.66003251,0.76432884,0.7568934,2,8179.3672,11423.03,2444,2827.0,31900.0,15540.0,0.8672413793103448,0.858168761220826,8328.0,58835.23756906077,15720.0,0.31290001,42600.0,Community College,33202848.0,21705788.0,0.04094293,0.020264681,0.027295286,0.0095119933,32.867134,7.8671327,1.3986014,6.1188812,10.489511,14.510489,26.748253,0.0
Ball State University,16561,770,1633,3096,5120,5942,0.0016303,0.0,0.0006124,0.001292,0.0027344,0.0013463,5.81e-05,38,24,5,2.0,3317.666666666667,0.55561137,0.0077425609,0.00039037518,111459.0096680963,94900,0.045373358,0.093577623,0.18002766,0.31046122,0.37056011,0.1600536,0.063857675,0.0092514521,0.00059880537,44329.07446247363,40100,42100,0.081021406,0.090817869,0.12093019,0.20074844,0.32830912,0.25919434,0.11524829,0.051602479,0.008853795,0.54107374,0.55848372,0.58722299,0.62275261,0.63155651,0.13674313,0.14877097,0.25415915,0.28968558,0.17064112,0.12040299,0.15163413,0.24127769,0.28479108,0.20189415,0.099678233,0.13784187,0.21053688,0.33814409,0.21379887,0.087000296,0.10130122,0.19832659,0.33790824,0.27546364,0.076617226,0.11799692,0.18124732,0.3312076,0.29293093,0.0086036213,0.0059219883,0.0034406739,0.010441042,0.01092481,0.52003777,0.57697356,0.61273932,0.67029458,0.6698088,4,5963.936,8165.1128,16300,19004.0,9344.0,3830.0,0.5987937966685812,0.4731124388919066,7305.0,52850.0466507177,9178.0,0.3946,39000.0,Medium Endowment,165625358.0,111843592.0,0.0063608564,0.060366973,0.014067278,0.00012232416,9.8312788,15.606749,5.3212199,14.471123,5.8728099,13.108371,35.658665,0.12978585
Butler University,3048,34,168,336,795,1715,0.0052493,0.0,0.0,0.0089286,0.0037736,0.0058309,0.000326,12,7,6,2.0,770.8333333333334,0.63416219,0.010017018,0.0008845171,196070.5854831081,121500,0.021009654,0.055650353,0.12210855,0.24108993,0.5601415,0.34260258,0.19378178,0.052811693,0.0042402139,68517.1959831081,57300,61400,0.06815663,0.075074613,0.088124886,0.10802744,0.2294028,0.49937022,0.3428888,0.22414532,0.027503541,0.70501542,0.69851208,0.71852237,0.71097636,0.71382123,0.082265943,0.098055273,0.10196974,0.24092731,0.47678167,0.093911998,0.080362625,0.15735088,0.24127547,0.42709893,0.07404355,0.098430917,0.11273224,0.21589176,0.49890152,0.064016141,0.094955891,0.11854602,0.2455285,0.47695345,0.077917807,0.083336808,0.097801432,0.2237957,0.51714826,0.042100508,0.020895148,0.026134705,0.01324047,0.034049943,0.69912153,0.65677983,0.70817417,0.66465056,0.73180187,3,7829.2744,11543.081,4051,4168.0,35652.0,18230.0,0.7386018237082067,0.6615186615186616,7980.0,53799.57454545455,23041.0,0.33899999,52400.0,Community College,52123000.0,28996042.0,0.020211162,0.039517347,0.012669683,0.016591253,14.483821,24.653313,14.175654,0.0,0.46224961,12.172573,34.052387,0.0
DePauw University,2537,64,174,367,585,1347,0.0055183,0.0,0.0,0.0,0.0051282,0.0081663,0.0007762,38,47,6,2.0,523.3333333333334,0.56050956,0.0090761594,0.0012086788,218739.5379478503,117700,0.02425099,0.080683008,0.13237885,0.21296875,0.5497185,0.36345696,0.23865448,0.055153769,0.0090142479,70093.1227607484,52900,57600,0.07787054,0.083492547,0.095334828,0.11737362,0.22672182,0.47707725,0.29256853,0.17760959,0.05992024,0.64538491,0.672059,0.65992409,0.6981101,0.71609563,0.048002943,0.067552499,0.1786972,0.33148798,0.37425935,0.10864706,0.12403663,0.088084936,0.27319977,0.40603164,0.098584928,0.11465769,0.14588366,0.23721904,0.40365466,0.065991752,0.088483281,0.1454515,0.24519575,0.45487773,0.084511824,0.090349048,0.10122371,0.20559344,0.51832193,0.049840391,0.046651844,0.049276181,0.028131453,0.077190973,0.67664862,0.55506384,0.58136857,0.66259247,0.70075351,3,10573.747,15598.316,2304,2223.0,42746.0,20550.0,0.7921686746987951,0.7673667205169629,8900.0,61712.5,19227.0,0.38789999,47800.0,Community College,35586128.0,21414674.0,0.013045434,0.060728744,0.022941971,0.013045434,23.12253,0.0,0.19762845,5.13834,0.0,19.960474,51.581028,0.0
University Of Evansville,2368,122,252,450,670,874,0.0105574,0.0,0.0039683,0.0088889,0.0104478,0.0148741,0.0004314,48,66,6,2.0,480.3333333333333,0.62664819,0.011167428,0.0014174253,135345.5347198126,96700,0.050245591,0.091541134,0.17930093,0.27580488,0.40310758,0.2130557,0.10592167,0.020798163,0.0012003414,48012.26183531402,41600,44200,0.079491906,0.08969228,0.11569983,0.19173366,0.29597425,0.30690008,0.15971412,0.077853061,0.016742935,0.53574014,0.5547713,0.61097825,0.6205923,0.66868645,0.1720212,0.12560335,0.30344132,0.17667718,0.22225687,0.1563497,0.13083062,0.25630346,0.2672227,0.18929353,0.086390249,0.11550684,0.22529943,0.32896942,0.24383405,0.089462541,0.13216066,0.17952211,0.29831237,0.30054224,0.065919086,0.099852711,0.15657179,0.30109733,0.37655911,0.028209945,0.0090319663,0.0088408701,0.0095122457,0.025526715,0.5884577,0.61925781,0.63482767,0.69096923,0.7202574,3,6734.6157,9499.5264,2477,2636.0,31096.0,16404.0,0.6344086021505376,0.6051051051051051,7658.0,52310.40462427746,16231.0,0.1591,40000.0,Community College,25268333.0,17902468.0,0.0068597561,0.021341464,0.0091463411,0.080411583,14.886732,18.770227,14.07767,3.2362459,0.64724916,16.666666,31.71521,0.0
